place,time,pace,age,gender,location,state,divPlace,divTot
2280,88.4,8.84,26.0,F,New York NJ,NJ,722.0,2782.0
4938,94.93,9.493,33.0,M,Washington DC,DC,1057.0,1490.0
3064,84.82,8.482000000000000,30.0,M,Arlington VA,VA,677.0,1490.0
8863,119.27,11.927,42.0,F,Bowie MD,MD,876.0,974.0
658,78.08,7.808,24.0,F,Washington DC,DC,91.0,974.0
1657,76.65,7.665,51.0,M,Washington DC,DC,89.0,483.0
5739,101.23,10.123,30.0,F,Washington DC,DC,1275.0,2228.0
2861,90.9,9.09,26.0,F,Washington DC,DC,902.0,2782.0
6922,106.17,10.617,40.0,F,Philadelphia PA,PA,677.0,974.0
5646,99.83,9.983,39.0,M,Kingstowne VA,VA,862.0,1093.0
2484,81.52,8.152000000000000,31.0,M,Vernon CT,CT,549.0,1490.0
1119,73.0,7.3,36.0,M,Vienna VA,VA,169.0,1093.0
1156,82.32,8.232000000000000,44.0,F,Fairfax VA,VA,111.0,974.0
2682,82.7,8.27,51.0,M,Arlington VA,VA,167.0,483.0
9096,122.33,12.233,29.0,F,Alexandria VA,VA,2650.0,2782.0
165,70.03,7.003000000000000,28.0,F,Philadelphia PA,PA,65.0,2782.0
4623,92.98,9.298,76.0,M,Reston VA,VA,1.0,2.0
3805,88.48,8.848000000000000,18.0,M,Lorton VA,VA,45.0,66.0
6364,107.2,10.72,27.0,M,Lyndell PA,PA,1320.0,1457.0
4722,97.55,9.755,27.0,F,Washington DC,DC,1472.0,2782.0
5292,97.15,9.715,34.0,M,Alexandria VA,VA,1127.0,1490.0
2944,84.25,8.425,43.0,M,Manasquan NJ,NJ,386.0,931.0
6010,102.98,10.298,59.0,M,Baldwinsville NY,NY,300.0,375.0
4861,94.5,9.45,35.0,M,Woodbridge VA,VA,755.0,1093.0
763,69.78,6.978,34.0,M,Arlington VA,VA,204.0,1490.0
3638,87.67,8.767000000000000,54.0,M,Poland OH,OH,234.0,483.0
3357,92.92,9.292,34.0,F,Lexington MA,MA,719.0,2228.0
5451,98.2,9.82,47.0,M,Fairfax VA,VA,473.0,648.0
3424,86.55,8.655,49.0,M,Columbia MD,MD,299.0,648.0
8357,114.73,11.473,31.0,F,New York DC,DC,1894.0,2228.0
3318,86.02,8.602,58.0,M,Alexandria VA,VA,130.0,375.0
8841,118.95,11.895,59.0,F,Westwood MA,MA,200.0,236.0
6881,117.27,11.727,50.0,M,Washington DC,DC,471.0,483.0
2747,83.05,8.305,18.0,M,Englishtown NJ,NJ,35.0,66.0
7126,107.2,10.72,27.0,F,Bethesda MD,MD,2171.0,2782.0
126,59.65,5.965,29.0,M,Washington DC,DC,43.0,1457.0
5833,101.6,10.16,23.0,F,Silver Spring MD,MD,694.0,974.0
835,70.5,7.05,50.0,M,Washington DC,DC,40.0,483.0
4761,93.83,9.383,31.0,M,Rockville MD,MD,1016.0,1490.0
5579,99.27,9.927,34.0,M,Washington DC,DC,1194.0,1490.0
1238,73.87,7.387,38.0,M,Bethesda MD,MD,185.0,1093.0
8322,114.47,11.447,60.0,F,Brigantine NJ,NJ,55.0,93.0
1636,85.47,8.547,22.0,F,Darnestown MD,MD,215.0,974.0
3496,86.93,8.693,35.0,M,Frederick MD,MD,534.0,1093.0
3631,87.65,8.765,33.0,M,Arlington VA,VA,803.0,1490.0
3340,92.83,9.283,31.0,F,Rockville MD,MD,714.0,2228.0
9138,123.03,12.303,41.0,F,Baltimore MD,MD,906.0,974.0
6361,103.8,10.38,37.0,F,New York NY,NY,861.0,1367.0
5455,100.18,10.018,22.0,F,Fairfax VA,VA,653.0,974.0
2637,89.95,8.995,20.0,F,Silver Spring MD,MD,332.0,974.0
151,60.32,6.032,35.0,M,Windsor CT,CT,18.0,1093.0
587,77.25,7.725,26.0,F,Brooklyn NY,NY,202.0,2782.0
736,78.93,7.893,26.0,F,Washingto DC,DC,246.0,2782.0
1665,76.72,7.6720000000000000,40.0,M,Silver Spring MD,MD,202.0,931.0
4409,91.85,9.185,40.0,M,Philadelphia PA,PA,578.0,931.0
6777,114.48,11.448,34.0,M,Gaithersburg MD,MD,1412.0,1490.0
3623,93.88,9.388,26.0,F,Washington DC,DC,1114.0,2782.0
1429,75.32,7.532,28.0,M,Washington DC,DC,335.0,1457.0
2544,81.87,8.187000000000000,31.0,M,Somerville MA,MA,565.0,1490.0
4777,93.93,9.393,51.0,M,Manassas VA,VA,315.0,483.0
2472,89.2,8.92,34.0,F,Mount Laurel NJ,NJ,549.0,2228.0
4658,97.37,9.737,26.0,F,Washington DC,DC,1450.0,2782.0
7121,131.07,13.107,38.0,M,Takoma Park MD,MD,1083.0,1093.0
738,78.93,7.893,39.0,F,Haymarket VA,VA,89.0,1367.0
2255,88.28,8.828,32.0,F,Nottingham MD,MD,503.0,2228.0
6533,109.42,10.942,37.0,M,Herndon VA,VA,997.0,1093.0
6520,109.22,10.922,38.0,M,Wetumpka AL,AL,995.0,1093.0
6389,107.57,10.757,55.0,M,Glenwood MD,MD,316.0,375.0
2316,88.55,8.855,30.0,F,Washington DC,DC,519.0,2228.0
119,67.87,6.787000000000000,27.0,F,Washington DC,DC,48.0,2782.0
2636,89.95,8.995,32.0,F,Washington DC,DC,587.0,2228.0
4338,96.28,9.628,39.0,F,Germantown MD,MD,579.0,1367.0
7415,108.48,10.848,27.0,F,Annapolis MD,MD,2239.0,2782.0
6547,109.63,10.963,46.0,M,Fredercksburg VA,VA,586.0,648.0
2429,89.07,8.907,23.0,F,Washington DC,DC,310.0,974.0
3485,86.9,8.69,52.0,M,Arlington VA,VA,221.0,483.0
7449,108.68,10.868,26.0,F,New Haven CT,CT,2252.0,2782.0
1755,77.33,7.733,54.0,M,Bethesda MD,MD,98.0,483.0
6382,107.47,10.747,44.0,M,Waldorf MD,MD,825.0,931.0
3621,87.58,8.758,45.0,M,Chicago IL,IL,316.0,648.0
3085,84.88,8.488,45.0,M,Manassas VA,VA,266.0,648.0
5820,101.55,10.155,34.0,F,Broadlands VA,VA,1295.0,2228.0
6013,102.38,10.238,36.0,F,Arlington VA,VA,817.0,1367.0
4602,92.87,9.287,31.0,M,Falls Church VA,VA,984.0,1490.0
6391,107.58,10.758,49.0,M,Burke VA,VA,571.0,648.0
3200,85.45,8.545,42.0,M,Leesburg VA,VA,414.0,931.0
2559,89.62,8.962,29.0,F,Washington DC,DC,808.0,2782.0
1951,87.05,8.705,27.0,F,Silver Spring MD,MD,627.0,2782.0
456,75.7,7.57,26.0,F,Arlington VA,VA,155.0,2782.0
9576,133.98,13.398,26.0,F,Washington DC,DC,2756.0,2782.0
8602,116.68,11.668,27.0,F,Washington DC,DC,2536.0,2782.0
8123,113.1,11.31,33.0,F,Cheverly MD,MD,1835.0,2228.0
1640,76.57,7.657,50.0,M,Silver Spring MD,MD,85.0,483.0
8583,116.48,11.648,27.0,F,Springfield MO,MO,2531.0,2782.0
4993,95.25,9.525,32.0,M,Washington DC,DC,1069.0,1490.0
929,71.35,7.135,27.0,M,Washington DC,DC,223.0,1457.0
1091,72.75,7.275,33.0,M,Washington DC,DC,265.0,1490.0
6430,104.03,10.403,56.0,F,Reisterstown MD,MD,121.0,236.0
1990,87.23,8.723000000000000,41.0,F,Alexandria VA,VA,190.0,974.0
4415,96.58,9.658,21.0,F,Gaithersburg MD,MD,558.0,974.0
567,67.77,6.777,28.0,M,Bethesda MD,MD,147.0,1457.0
1671,76.75,7.675,57.0,M,Ashton MD,MD,56.0,375.0
2195,88.03,8.803000000000000,44.0,F,Fredericksburg VA,VA,220.0,974.0
323,73.73,7.373000000000000,31.0,F,Reston VA,VA,75.0,2228.0
5033,98.62,9.862,27.0,F,Durham NC,NC,1560.0,2782.0
934,71.42,7.142,56.0,M,Silver Spring MD,MD,33.0,375.0
9248,125.08,12.508,37.0,F,Stafford VA,VA,1290.0,1367.0
466,66.53,6.653,31.0,M,Gainesville VA,VA,134.0,1490.0
42,63.3,6.33,36.0,F,Jacksonville FL,FL,4.0,1367.0
161,60.55,6.055,35.0,M,Chantilly VA,VA,20.0,1093.0
5486,100.3,10.03,29.0,F,Houston TX,TX,1698.0,2782.0
5481,98.42,9.842,27.0,M,Bethesda MD,MD,1158.0,1457.0
5841,101.33,10.133,39.0,M,Ashburn VA,VA,891.0,1093.0
4100,95.57,9.557,39.0,F,Arlington VA,VA,551.0,1367.0
1877,86.65,8.665,27.0,F,College Point NY,NY,605.0,2782.0
2379,88.82,8.882,23.0,F,Germantown MD,MD,303.0,974.0
2615,82.32,8.232000000000000,23.0,M,Newport News VA,VA,149.0,347.0
1964,78.37,7.8370000000000000,29.0,M,McLean VA,VA,466.0,1457.0
20,51.72,5.1720000000000000,29.0,M,Columbia MD,MD,10.0,1457.0
5991,102.28,10.228,27.0,F,Deptford NJ,NJ,1826.0,2782.0
5823,101.55,10.155,42.0,F,Arlington VA,VA,557.0,974.0
5865,101.73,10.173,24.0,F,Takoma Park MD,MD,698.0,974.0
1243,73.88,7.388,40.0,M,Leonardtown MD,MD,136.0,931.0
3756,88.18,8.818,32.0,M,Alexandria VA,VA,829.0,1490.0
2126,87.78,8.778000000000000,24.0,F,Houston TX,TX,276.0,974.0
8006,112.3,11.23,44.0,F,Washington DC,DC,784.0,974.0
1716,77.08,7.708000000000000,23.0,M,Washington DC,DC,106.0,347.0
1978,87.18,8.718,32.0,F,Arlington VA,VA,440.0,2228.0
6154,104.43,10.443,29.0,M,Arlington VA,VA,1286.0,1457.0
6146,102.87,10.287,27.0,F,Arlington VA,VA,1877.0,2782.0
2706,82.87,8.287,47.0,M,Chevy Chase MD,MD,231.0,648.0
5598,99.4,9.94,47.0,M,McLean VA,VA,486.0,648.0
485,66.8,6.68,39.0,M,Lakeland TN,TN,68.0,1093.0
2128,79.3,7.93,35.0,M,Accokeek MD,MD,308.0,1093.0
5095,95.83,9.583,24.0,M,Falls Church VA,VA,263.0,347.0
2848,90.85,9.085,27.0,F,Fairfax VA,VA,897.0,2782.0
1833,77.75,7.775,43.0,M,Rhinecliff NY,NY,228.0,931.0
3160,92.12,9.212,29.0,F,Arlington VA,VA,996.0,2782.0
3191,92.23,9.223,27.0,F,Washington DC,DC,1005.0,2782.0
7270,107.82,10.782,50.0,F,Randallstown MD,MD,276.0,397.0
4684,93.38,9.338,55.0,M,Washington DC,DC,207.0,375.0
3909,94.88,9.488,31.0,F,Washington DC,DC,845.0,2228.0
324,73.75,7.375,36.0,F,Arlington VA,VA,35.0,1367.0
3828,94.6,9.46,37.0,F,Orange VA,VA,518.0,1367.0
2580,89.7,8.97,24.0,F,Rosedale MD,MD,324.0,974.0
142,60.05,6.005,46.0,M,Baltimore MD,MD,9.0,648.0
4701,93.47,9.347,32.0,M,Washington DC,DC,1006.0,1490.0
786,70.0,7.0,30.0,M,Washington DC,DC,209.0,1490.0
5568,99.17,9.917,27.0,M,Arlington VA,VA,1176.0,1457.0
4472,96.82,9.682,23.0,F,Towson MD,MD,561.0,974.0
1534,75.88,7.588000000000000,30.0,M,Bethesda MD,MD,363.0,1490.0
5765,100.7,10.07,30.0,M,Alexandria VA,VA,1231.0,1490.0
4936,98.3,9.83,42.0,F,Thornton CO,CO,466.0,974.0
5302,97.23,9.723,29.0,M,Philadelphia PA,PA,1127.0,1457.0
3365,86.27,8.627,33.0,M,Alburtis PA,PA,742.0,1490.0
5075,95.75,9.575,64.0,M,Reisterstown MD,MD,99.0,196.0
6370,107.3,10.73,44.0,M,Alexandria VA,VA,824.0,931.0
3812,94.55,9.455,33.0,F,Arlington VA,VA,829.0,2228.0
1601,76.32,7.6320000000000000,41.0,M,Hollywood MD,MD,194.0,931.0
8000,112.23,11.223,58.0,F,Centreville VA,VA,167.0,236.0
2740,83.0,8.3,41.0,M,Arlington VA,VA,354.0,931.0
3310,92.73,9.273,36.0,F,Washington DC,DC,437.0,1367.0
6843,116.0,11.6,37.0,M,Washington DC,DC,1039.0,1093.0
70,57.1,5.71,26.0,M,Washington DC,DC,30.0,1457.0
7084,128.37,12.837,51.0,M,Arlington VA,VA,479.0,483.0
3330,86.08,8.608000000000000,26.0,M,Washington DC,DC,744.0,1457.0
5099,98.9,9.89,38.0,F,Cheverly MD,MD,681.0,1367.0
2476,89.23,8.923,33.0,F,Arlington VA,VA,550.0,2228.0
965,71.75,7.175,30.0,M,Washington DC,DC,246.0,1490.0
6079,102.65,10.265,31.0,F,Washington DC,DC,1343.0,2228.0
575,67.87,6.787000000000000,28.0,M,Ashburn VA,VA,151.0,1457.0
2612,82.3,8.23,55.0,M,Londonderry NH,NH,96.0,375.0
5047,95.63,9.563,31.0,M,Alexandria VA,VA,1082.0,1490.0
4028,89.65,8.965,30.0,M,Alexandria VA,VA,881.0,1490.0
8246,114.03,11.403,43.0,F,Fairfax VA,VA,807.0,974.0
88,57.92,5.792000000000000,31.0,M,Arlington VA,VA,24.0,1490.0
5220,99.33,9.933,33.0,F,Arlington VA,VA,1164.0,2228.0
7321,108.03,10.803,53.0,F,Muscle Shoals AL,AL,280.0,397.0
1817,86.37,8.637,42.0,F,Washington DC,DC,175.0,974.0
2696,90.22,9.022,41.0,F,Bethesda MD,MD,262.0,974.0
1000,72.02,7.202000000000000,35.0,M,Alexandria VA,VA,138.0,1093.0
1279,83.2,8.32,28.0,F,Washington DC,DC,416.0,2782.0
8358,114.75,11.475,30.0,F,Arlington VA,VA,1895.0,2228.0
5203,99.27,9.927,29.0,F,Hyattsville MD,MD,1611.0,2782.0
7118,130.87,13.087,61.0,M,Bethesda MD,MD,191.0,196.0
1774,77.4,7.74,20.0,M,Washington DC,DC,107.0,347.0
3758,88.2,8.82,28.0,M,Newtown PA,PA,826.0,1457.0
6494,104.27,10.427,27.0,F,Durham NC,NC,1978.0,2782.0
4545,97.03,9.703,23.0,F,Hoboken NJ,NJ,568.0,974.0
4490,96.88,9.688,43.0,F,Sicklerville NJ,NJ,420.0,974.0
7046,106.77,10.677,40.0,F,Springfield VA,VA,687.0,974.0
3003,84.52,8.452,56.0,M,Plano TX,TX,118.0,375.0
5464,100.2,10.02,44.0,F,Wilmington DE,DE,524.0,974.0
7572,109.47,10.947,30.0,F,Washington DC,DC,1695.0,2228.0
5264,99.48,9.948,26.0,F,Alexandria VA,VA,1627.0,2782.0
1946,87.02,8.702,27.0,F,Washington DC,DC,624.0,2782.0
600,68.1,6.81,44.0,M,Washington DC,DC,62.0,931.0
377,74.72,7.472,22.0,F,Allentown PA,PA,55.0,974.0
3100,91.87,9.187,27.0,F,Atlanta GA,GA,978.0,2782.0
6639,111.55,11.155,29.0,M,Arlington VA,VA,1368.0,1457.0
8865,119.3,11.93,30.0,F,Providence RI,RI,2008.0,2228.0
8905,119.73,11.973,30.0,F,Washington DC,DC,2016.0,2228.0
4695,97.47,9.747,20.0,F,Auburn AL,AL,579.0,974.0
1037,81.43,8.143000000000000,28.0,F,Brooklyn NY,NY,336.0,2782.0
13,59.63,5.963000000000000,29.0,F,Baltimore MD,MD,9.0,2782.0
1424,75.3,7.53,32.0,M,Washington DC,DC,345.0,1490.0
3300,85.92,8.592,53.0,M,New Rochelle NY,NY,204.0,483.0
1197,82.6,8.26,50.0,F,Pittsburgh PA,PA,36.0,397.0
1888,78.0,7.8,43.0,M,Bowie MD,MD,234.0,931.0
4007,89.52,8.952,39.0,M,Arlington VA,VA,622.0,1093.0
5464,98.25,9.825,43.0,M,Ft Meade MD,MD,711.0,931.0
6866,116.95,11.695,29.0,M,Washington DC,DC,1409.0,1457.0
4633,93.03,9.303,60.0,M,Arlington VA,VA,85.0,196.0
2752,83.08,8.308,45.0,M,Annapolis MD,MD,235.0,648.0
4740,97.6,9.76,39.0,F,New York NY,NY,628.0,1367.0
5279,97.12,9.712,20.0,M,Bolling Afb DC,DC,276.0,347.0
5195,99.22,9.922,24.0,F,Houston TX,TX,625.0,974.0
1255,74.0,7.4,36.0,M,Silver Spring MD,MD,189.0,1093.0
9085,122.1,12.21,24.0,F,Washington DC,DC,948.0,974.0
1131,73.03,7.303,24.0,M,Arlington VA,VA,75.0,347.0
3728,94.23,9.423,32.0,F,Fredericksburg VA,VA,808.0,2228.0
800,79.48,7.948000000000000,34.0,F,Alexandria VA,VA,187.0,2228.0
804,79.52,7.952000000000000,24.0,F,Rockville MD,MD,111.0,974.0
5588,100.72,10.072,25.0,F,Albany NY,NY,1724.0,2782.0
1528,75.87,7.5870000000000000,53.0,M,Lewisburg WV,WV,81.0,483.0
3112,91.9,9.19,24.0,F,Baltimore MD,MD,406.0,974.0
7723,110.38,11.038,19.0,F,Washington DC,DC,69.0,83.0
5627,100.82,10.082,28.0,F,New York NY,NY,1736.0,2782.0
6388,103.9,10.39,46.0,F,Jersey City NJ,NJ,351.0,554.0
674,68.92,6.892,27.0,M,Arlington VA,VA,172.0,1457.0
4480,96.85,9.685,31.0,F,Baltimore MD,MD,990.0,2228.0
5176,99.13,9.913,30.0,F,Edgewood MD,MD,1152.0,2228.0
1891,86.73,8.673,56.0,F,Rockville MD,MD,21.0,236.0
3352,92.9,9.29,31.0,F,Brooklyn NY,NY,717.0,2228.0
5668,100.0,10.0,56.0,M,Alexandria VA,VA,269.0,375.0
5817,101.12,10.112,27.0,M,Silver Spring MD,MD,1220.0,1457.0
4363,96.38,9.638,33.0,F,Bethesda MD,MD,958.0,2228.0
2789,90.58,9.058,27.0,F,Bethesda MD,MD,878.0,2782.0
2287,88.45,8.845,28.0,F,Washington DC,DC,725.0,2782.0
2594,89.75,8.975,26.0,F,Washington DC,DC,824.0,2782.0
1544,84.93,8.493,25.0,F,Arlington VA,VA,497.0,2782.0
920,71.27,7.127000000000000,31.0,M,Silver Spring MD,MD,235.0,1490.0
2141,87.83,8.783,26.0,F,East Brunswick NJ,NJ,681.0,2782.0
1268,83.12,8.312000000000000,28.0,F,Arlington VA,VA,411.0,2782.0
1959,87.1,8.71,29.0,F,Washington DC,DC,629.0,2782.0
3874,94.77,9.477,40.0,F,Fairfax VA,VA,361.0,974.0
3866,88.77,8.877,38.0,M,Washington DC,DC,601.0,1093.0
6926,106.17,10.617,34.0,F,Arlington VA,VA,1545.0,2228.0
4303,91.18,9.118,48.0,M,Alexandria VA,VA,378.0,648.0
4369,96.4,9.64,31.0,F,Gaithersburg MD,MD,961.0,2228.0
2188,88.02,8.802,27.0,F,Washington DC,DC,694.0,2782.0
6864,116.87,11.687,60.0,M,Milford CT,CT,179.0,196.0
6916,118.7,11.87,34.0,M,Bowie MD,MD,1438.0,1490.0
2096,87.68,8.768000000000000,34.0,F,Arlington VA,VA,464.0,2228.0
884,80.23,8.023,23.0,F,Washington DC,DC,124.0,974.0
5883,101.82,10.182,35.0,F,Washington DC,DC,791.0,1367.0
6605,111.07,11.107,46.0,M,Centreville VA,VA,595.0,648.0
1652,76.63,7.6630000000000000,50.0,M,Silver Spring MD,MD,87.0,483.0
4679,93.35,9.335,28.0,M,Washington DC,DC,1016.0,1457.0
7368,108.27,10.827,44.0,F,Gaithersburg MD,MD,716.0,974.0
8038,112.53,11.253,50.0,F,Sterling VA,VA,316.0,397.0
3239,92.48,9.248,24.0,F,Washington DC,DC,430.0,974.0
6735,113.55,11.355,30.0,M,Rockville MD,MD,1404.0,1490.0
9698,143.3,14.33,33.0,F,Chesapeake Beach MD,MD,2219.0,2228.0
3298,92.68,9.268,26.0,F,Bethpage NY,NY,1038.0,2782.0
2354,88.72,8.872,37.0,F,Devon PA,PA,299.0,1367.0
1368,83.75,8.375,45.0,F,Altoona PA,PA,69.0,554.0
4072,89.92,8.992,33.0,M,South Hamilton MA,MA,892.0,1490.0
2385,88.85,8.885,29.0,F,Washington DC,DC,750.0,2782.0
1086,81.8,8.18,28.0,F,Bethesda MD,MD,353.0,2782.0
3356,86.22,8.622,27.0,M,Washington DC,DC,754.0,1457.0
1373,83.83,8.383,41.0,F,Fulton MD,MD,133.0,974.0
4793,94.05,9.405,32.0,M,Arlington VA,VA,1022.0,1490.0
6908,118.47,11.847,73.0,M,Germantown MD,MD,14.0,21.0
7928,111.68,11.168,30.0,F,Washington DC,DC,1779.0,2228.0
5793,100.92,10.092,36.0,M,Arlington VA,VA,888.0,1093.0
695,69.1,6.91,43.0,M,Washington DC,DC,72.0,931.0
5772,101.37,10.137,20.0,F,Great Falls VA,VA,692.0,974.0
3077,84.87,8.487,31.0,M,Alexandria VA,VA,681.0,1490.0
1372,83.82,8.382,26.0,F,Baltimore MD,MD,445.0,2782.0
5583,99.32,9.932,32.0,M,Baltimore MD,MD,1195.0,1490.0
9554,132.78,13.278,35.0,F,Washington DC,DC,1334.0,1367.0
5611,100.78,10.078,44.0,F,Bethesda MD,MD,533.0,974.0
6390,103.92,10.392,41.0,F,Burke VA,VA,614.0,974.0
7940,111.82,11.182,30.0,F,Frederick MD,MD,1783.0,2228.0
3750,88.17,8.817,56.0,M,Severna Park MD,MD,149.0,375.0
2095,79.1,7.91,26.0,M,Washington DC,DC,501.0,1457.0
810,70.27,7.027,28.0,M,Arlington VA,VA,198.0,1457.0
5270,99.52,9.952,26.0,F,Washington DC,DC,1628.0,2782.0
343,74.18,7.418000000000000,39.0,F,Gaithersburg MD,MD,41.0,1367.0
4791,97.75,9.775,27.0,F,Washington DC,DC,1493.0,2782.0
8316,114.42,11.442,41.0,F,Ellicott City MD,MD,818.0,974.0
6284,106.22,10.622,67.0,M,Chevy Chase MD,MD,49.0,79.0
5387,97.73,9.773,41.0,M,Waldorf MD,MD,699.0,931.0
9073,121.92,12.192,31.0,F,Germantown MD,MD,2061.0,2228.0
4812,94.18,9.418,51.0,M,Fairfax VA,VA,317.0,483.0
7095,129.48,12.948,35.0,M,Herndon VA,VA,1078.0,1093.0
905,80.35,8.035,30.0,F,Washington DC,DC,209.0,2228.0
2775,90.55,9.055,26.0,F,Carrboro NC,NC,871.0,2782.0
2425,89.03,8.903000000000000,34.0,F,Alexandria VA,VA,540.0,2228.0
254,72.7,7.27,23.0,F,Arlington VA,VA,38.0,974.0
5124,98.97,9.897,40.0,F,Annandale VA,VA,495.0,974.0
8293,114.27,11.427,29.0,F,Vienna VA,VA,2450.0,2782.0
7885,111.42,11.142,23.0,F,Souderton PA,PA,858.0,974.0
2174,87.97,8.797,29.0,F,Rockville MD,MD,692.0,2782.0
5290,97.15,9.715,26.0,M,Olney MD,MD,1125.0,1457.0
3001,84.5,8.45,35.0,M,Alexandria VA,VA,452.0,1093.0
1568,85.08,8.508,47.0,F,Gaithersburg MD,MD,78.0,554.0
2824,83.48,8.348000000000000,38.0,M,Falls Church VA,VA,416.0,1093.0
7130,131.77,13.177,59.0,M,Centreville VA,VA,371.0,375.0
6035,102.45,10.245,30.0,F,Baltimore MD,MD,1335.0,2228.0
538,76.73,7.673000000000000,32.0,F,South Riding VA,VA,124.0,2228.0
3587,93.75,9.375,44.0,F,Arlington VA,VA,337.0,974.0
2305,80.32,8.032,31.0,M,Broadlands VA,VA,501.0,1490.0
3608,87.52,8.752,24.0,M,Atlanta GA,GA,192.0,347.0
6431,104.03,10.403,30.0,F,Arlington VA,VA,1440.0,2228.0
2447,81.25,8.125,64.0,M,Greensburg PA,PA,33.0,196.0
3552,87.2,8.72,42.0,M,McLean VA,VA,458.0,931.0
1582,76.22,7.622000000000000,40.0,M,Arlington VA,VA,190.0,931.0
4607,92.88,9.288,31.0,M,Parkville MD,MD,985.0,1490.0
1919,86.88,8.688000000000000,39.0,F,McLean VA,VA,239.0,1367.0
9515,131.7,13.17,40.0,F,Potomac MD,MD,947.0,974.0
9571,133.68,13.368,54.0,F,Vienna VA,VA,391.0,397.0
3713,94.2,9.42,46.0,F,Midlothian VA,VA,189.0,554.0
9019,121.07,12.107,28.0,F,Dearborn MI,MI,2630.0,2782.0
7570,109.43,10.943,31.0,F,Kensington MD,MD,1693.0,2228.0
973,71.78,7.178,45.0,M,Arlington VA,VA,77.0,648.0
2428,81.13,8.113,30.0,M,Chevy Chase MD,MD,532.0,1490.0
4041,89.75,8.975,25.0,M,New York NY,NY,888.0,1457.0
1198,73.53,7.353,46.0,M,Laurel MD,MD,96.0,648.0
1151,82.28,8.228,24.0,F,Arlington VA,VA,158.0,974.0
3689,94.1,9.41,24.0,F,Washington DC,DC,486.0,974.0
8634,117.02,11.702,34.0,F,Medinah IL,IL,1953.0,2228.0
6763,114.18,11.418,36.0,M,Brooklyn NY,NY,1026.0,1093.0
4406,91.82,9.182,32.0,M,Oakton VA,VA,950.0,1490.0
6414,107.88,10.788,35.0,M,Arlington VA,VA,986.0,1093.0
5141,96.18,9.618,26.0,M,Alexandria VA,VA,1101.0,1457.0
9443,129.45,12.945,36.0,F,Mitchellville MD,MD,1317.0,1367.0
9142,123.08,12.308,25.0,F,Washington DC,DC,2663.0,2782.0
7979,112.12,11.212,34.0,F,Arlington VA,VA,1796.0,2228.0
4768,93.85,9.385,26.0,M,Arlington VA,VA,1026.0,1457.0
287,63.62,6.362,48.0,M,Kittery Point ME,ME,23.0,648.0
1648,76.62,7.662000000000000,29.0,M,Bethesda MD,MD,399.0,1457.0
7060,106.85,10.685,28.0,F,Woodbridge VA,VA,2150.0,2782.0
1778,86.23,8.623,28.0,F,Arnold MD,MD,569.0,2782.0
2454,81.28,8.128,26.0,M,Washington DC,DC,584.0,1457.0
1595,76.27,7.627000000000000,36.0,M,Washington DC,DC,232.0,1093.0
6538,104.45,10.445,25.0,F,Arlington VA,VA,1995.0,2782.0
3384,93.02,9.302,25.0,F,Cambridge MA,MA,1055.0,2782.0
3483,86.88,8.688000000000000,38.0,M,Germantown MD,MD,532.0,1093.0
4891,94.68,9.468,25.0,M,Rockville MD,MD,1052.0,1457.0
5711,100.3,10.03,60.0,M,Naperville IL,IL,128.0,196.0
6722,113.15,11.315,43.0,M,Richmondhill NY,NY,877.0,931.0
1091,81.85,8.185,19.0,F,North Clarendon VT,VT,8.0,83.0
2211,88.1,8.81,27.0,F,Washington DC,DC,701.0,2782.0
9284,125.87,12.587,33.0,F,Fairfax VA,VA,2105.0,2228.0
2388,88.87,8.887,38.0,F,Chevy Chase MD,MD,305.0,1367.0
2315,88.55,8.855,44.0,F,Washington DC,DC,227.0,974.0
4639,93.1,9.31,38.0,M,South Bound Brook NJ,NJ,722.0,1093.0
7173,107.38,10.738,29.0,F,Washington DC,DC,2186.0,2782.0
4278,91.03,9.103,53.0,M,Adamstown MD,MD,276.0,483.0
5147,99.03,9.903,45.0,F,Fairfax VA,VA,268.0,554.0
4395,91.75,9.175,59.0,M,Silver Spring MD,MD,190.0,375.0
3525,93.57,9.357,27.0,F,New York NY,NY,1091.0,2782.0
7064,106.88,10.688,45.0,F,Oakton VA,VA,390.0,554.0
2486,89.25,8.925,32.0,F,Gainesville VA,VA,553.0,2228.0
4470,92.15,9.215,33.0,M,Lorton VA,VA,968.0,1490.0
4194,90.58,9.058,27.0,M,Arlington VA,VA,917.0,1457.0
5304,97.23,9.723,32.0,M,Westfield MA,MA,1131.0,1490.0
5132,99.0,9.9,29.0,F,Washington DC,DC,1585.0,2782.0
6099,102.72,10.272,27.0,F,Baltimore MD,MD,1863.0,2782.0
3368,92.97,9.297,33.0,F,Ashburn VA,VA,725.0,2228.0
6574,110.15,11.015,51.0,M,Laytonsville MD,MD,450.0,483.0
1925,86.9,8.69,54.0,F,Vienna VA,VA,59.0,397.0
3946,95.05,9.505,31.0,F,Washington DC,DC,858.0,2228.0
3730,94.25,9.425,28.0,F,Fairfax VA,VA,1144.0,2782.0
6620,111.3,11.13,30.0,M,Fairfax VA,VA,1380.0,1490.0
1434,75.35,7.535,29.0,M,Washington DC,DC,336.0,1457.0
1263,83.1,8.31,31.0,F,Washington DC,DC,282.0,2228.0
977,71.83,7.183,39.0,M,Silver Spring MD,MD,132.0,1093.0
1286,74.27,7.427,29.0,M,Washington DC,DC,306.0,1457.0
